기기구분,NO.,작업일,진행카페,작업ULR,닉네임,댓글내용,,카페 댓글
,347,2025.08.08,여우야,https://cafe.naver.com/feko/9776478,오딘파워덕후,"팔자주름 있음 진짜 나이들어 보이쥬 ㅠㅠㅠ 저도 그래서 고민하다가 쿨페이즈 리프팅 받았어요! 일단 얼굴살 (심부볼, 불독살) 처진거들 정리해주니 팔자주름도 자연스럽게 연해지더라구요 얼굴 윤곽도 흐렸었는데 받고 나니깐 또렷해졌어요",,
,348,2025.08.08,여우야,https://cafe.naver.com/feko/9777141,오딘파워덕후,"홈케어는 한계가 있더라구요 ㅜㅡㅜ 저도 해봤는데 별 효과가 안나와서 결국 리프팅 시술 받았어요~ 쿨페이즈로요! 얼굴살 없어서 고주파로 선택했구요 통증이랑 멍, 붓기 없어서 좋더라구요 피부탄력 탱탱해지면서 팔자주름도 연해지구요",,
,349,2025.08.08,여우야,https://cafe.naver.com/feko/9779366,오딘파워덕후,"저는 써마지 대신 쿨페이즈로 받았어용~ 같은 고주파 라인인데 이거는 쿨링시스템 있어서 통증 아예 없구요 멍, 붓기도 안들어서 일상생활 바로 가능해요ㅎㅎ 심부볼이랑 처진거 리프팅 되면서 팔자주름도 흐려지더라구요",,
,350,2025.08.08,여생남정,https://cafe.naver.com/suddes/3943485,감쮸,"처음이시면 쿨페이즈도 괜찮아용 요게 가성비 써마지라고 불리더라구요 ㅎㅎ 냉각기능 있어서 통증도 없구요 피부탄력 쫀쫀해지면서 잔주름, 모공 정리까지 됐어요",,
,351,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484202,나의꿈이야기,전 얼굴살 처지면서 얼굴선이랑 턱선 다 흐려졌었는데 실은 아니고 레이저리프팅 받고 효과봤어용ㅋㅋㅋㅋ 쿨페이즈 받았는데 충분히 얼굴살 처진거들 쫙 리프팅 되면서 얼굴선이랑 턱선 또렷해지더라구요,,
,352,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484144,나의꿈이야기,입문용으로는 쿨페이즈가 괜찮아용 ㅋㅋ 일단 쿨링시스템 있어서 마취 없이도 안아프구요! 멍이나 붓기도 안들기 때문에 일상생활 바로 가능하거든요 다운타임 없어서 빠르게 리프팅 효과도 봤어요,,
,353,2025.08.08,파우더룸,https://cafe.naver.com/cosmania/38182759,내꿈과이상,맞아여ㅠㅡㅠ 30대부터 관리가 필요하더라구요 저도 탄력 떨어지니 턱선이 흐릿해져서 쿨페이즈 리프팅으로 정리했어요 확실히 피부 탄력 탱탱해지면서 리프팅 되니 턱선 살아나더라구요,,
,354,2025.08.08,여우야+,https://cafe.naver.com/fox5282/4318353,크랑크슈탄,실 보다는 레이저로 ㄱㄱ하세요 실은 백프로 안녹을수도 있다고 해서 전 쿨페이즈로 리프팅 받았어용! 충분히 피부탄력 떨어져서 살처진거들 리프팅 되고 팔자주름도 흐려졌어요 이건 통증 없는 시술이라 부담없이 받기 갠춘해요,,
,355,2025.08.08,여우야,https://cafe.naver.com/feko/9757166,오늘도헬스,"피부는 탄력이 가장 중요한 것 같아요 쿨페이즈가 제가 고민하고 있는 처짐, 모공, 주름에 효과 좋다하구 통증도 없다고 하니깐 이걸로 관리해보고 싶어졌네요",,
,356,2025.08.08,여우야+,https://cafe.naver.com/fox5282/4306746,망고프레즐,저도 겁 진짜 많아요..ㅠㅠ 쿨페이즈는 마취도 필요없다던데 시술때 불편함없이 시술 가능하겠어요 피부 쫀쫀해지고 싶네요,,
,357,2025.08.08,여우야+,https://cafe.naver.com/fox5282/4306746,망고프레즐,"쿨페이즈 진짜 하길 잘했다 생각하나요?^^ 얼굴 전체 커버도 가능하고 통증, 다운타임이 없다는게 마음에 들어요",,
,358,2025.08.08,여우야,https://cafe.naver.com/feko/9781288,팔레트스커트,"쿨페이즈가 특허받은 냉각방식으로 통증이 없는데 피부 표면을 보호해주면서 레이저 리프팅 해줘요 열감조절해줘서 뜨겁거나 따가움, 통증이 없네요 시술후 바로 효과도 보여서 성격급한 저는 더 좋았어요ㅋㅋ",,
,359,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484819,포스틱고구마,쿨페이즈는 특허받은 냉각시스템 덕분에 통증이 없고 고출력이라 효과는 확실해요^^ 레이저 리프팅 받고 나서 저는 피부가 쫀쫀하게 올라붙었고 턱라인 정리는 물론 주름진 곳도 쫀쫀+팽팽해졌네요,,
,360,2025.08.08,여우야,https://cafe.naver.com/feko/9780826,팔레트스커트,"자연스럽게 시술 받고 싶다면 고주파 리프팅인 쿨페이즈도 상담갈때 설명 들어보세용 일단 쿨링기능이 있다보니 통증이 없는데 출력은 강해서 턱라인 정리만 아니라 모공, 피부결도 좋아졌어요",,
,361,2025.08.08,여우야,https://cafe.naver.com/feko/9780369,팔레트스커트,피부탄력 올리는데 제가 받은 쿨페이즈도 효과 좋아용 탄력이 붙으면서 처진살이 올라기니 신기하게도 턱선만 정리된게 아니라 입꼬리쪽도 살짝 올라가더라고요 피부도 팽팽하구요^^ 무통리프팅이라 맘편히~받을 수 있어요,,
,362,2025.08.08,여우야,https://cafe.naver.com/feko/9780034,팔레트스커트,"얼굴에 살이 없다면 초음파보다는 고주파 리프팅쪽 추천해요 저 얼굴살없고 피부 얇아서 고주파인 쿨페이즈 시술 받았는데 탄력, 잔주름, 피부결 개선 할 수 있었어요 쿨링시스템으로 통증이 없고 시술후 붓기, 멍도 안듭니다",,
,363,2025.08.08,여우야,https://cafe.naver.com/feko/9779622,팔레트스커트,"팔자주름이 고민이라면 쿨페이즈라고 고주파 리프팅인데 콜라겐 재생 도와줘서 주름진 곳이 팽팽해질 수 있었어요 그리고 피부 만져보면 쫀쫀하구요!! 냉각기능이 있다보니 통증, 다운타임이 없음요",,
,364,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484336,포스틱고구마,"얼굴 통증없고 볼패임 걱정없는 리프팅 찾고 있다면 쿨페이즈 있답니다^^ 특허받은 쿨링시스템으로 통증, 열감, 다운타임이 없는데 고주파라서 피부가 팽팽해졌어요 턱살도 매끈하게 정리됐구요",,
,365,2025.08.09,여우야,https://cafe.naver.com/feko/9782654,내맘을아시나요,잘하구오셔요 ㅋㅋㅋ 저는 피부 탄력 잃어서 나이 들어보인다는 말 듣고 충격 먹었는데쿨페이즈로 윤곽 라인 잡고 쿨소닉으로 속부터 당겨주니까 얼굴이 훨씬 또렷해져서 요즘 웃는 사진이 많아졌어요~~,,
,366,2025.08.09,성형위키백과,https://cafe.naver.com/juliett00/1484961,눈과꿈,네넵!!! ㅎㅎㅎㅎ리프팅 하면 아픈 거라고만 생각했는데 쿨조합(쿨페이즈+쿠소닉)은 무통이라 놀랐어요 시원하게 관리받으면서 얼굴선이 슬림해지고 피부결까지 부드러워진 게 신기해요,,
,367,2025.08.09,파우더룸,https://cafe.naver.com/cosmania/38184287,좋은밤아래,쿨페이즈 진짜 추천요 저는 광대랑 턱 밑 늘어짐이 고민이었는데 쿨페이즈는 겉라인 정리 쿨소닉은 속탄력 채워줘서 확실히 시너지 나더라구요 붓기 없어서 회사 사람들도 몰라요!!,,
,368,2025.08.09,아이러브진구맘,https://cafe.naver.com/ilovejgmom/127593,김썬희,네네 ㅋㅋ 꼭 후기 남길게요 얼마 안남아서 쿨페이즈 효과 너무 기대되네요 가격도 좋구 무통이고 다운타임까지 짧은거 ㅋㅋ 볼때마다 쿨페이즈 신기해요,,
,369,2025.08.09,지후맘,https://cafe.naver.com/1msanbu/3206147,허용별매니아,ㅋㅋㅋㅋ 저도요 왜 다들 쿨페이즈 하라고 하는지 알거 같아요 마취 안하는것도 좋구요 암튼 인생 리프팅 찾은거 같아요,,
,370,2025.08.09,더진주,https://cafe.naver.com/thejinju/105635,김쏘윤지,ㅋㅋㅋ 저도 쿨쿨 조합도 보구 있어요 쿨페이즈 + 쿨소닉 무통이면서 전후 효과 확실하구 2차문제 없는게 너무~ 매력적인거 같아요,,
,371,2025.08.09,여우야,https://cafe.naver.com/feko/9781757,내맘을아시나요,쿨페이즈에다 쿨소닉은 어떠세요? 예민한 피부라 열 올라오는 시술 피하는데 쿨링 덕에 전혀 자극 없고 오히려 피부가 진정되는 느낌이라 만족했어요효과도 자연스러워서 꾸준히 받고 싶어요,,
,372,2025.08.09,여우야,https://cafe.naver.com/feko/9781861,내맘을아시나요,전 써마지는 아니구 쿨페이즈에다 쿨소닉 같이 하니까 시너지 잘 보구 있어요 쿨페이즈랑 쿨소닉은 시원하고 편해서 첫 시술인데도 잘 버틸 수 있었어요 효과는 티 안 나게 점점 좋아져서 만족 중,,
,373,2025.08.09,여우야,https://cafe.naver.com/feko/9781893,내맘을아시나요,급하게 윤곽 정리하려고 했는데 쿨페이즈+쿨소닉이 회복 빠르고 메이크업도 바로 가능해서 완전 딱이었어요 사진에서 얼굴선 살아난 거 보고 하길 잘했다고 생각 계속 하는 중이에요 그리고 무통이다 보니 부담감도 진짜루 적네욧,,
,374,2025.08.09,여우야,https://cafe.naver.com/feko/9782204,내맘을아시나요,전 고민하다 살이 빠져서 얼굴이 꺼지고 늘어졌는데쿨페이즈로 라인 잡고 쿨소닉으로 탱탱하게 채우니까 확실히 어려 보인다는 소리 많이 들어요~~,,
,375,2025.08.09,여우야+,https://cafe.naver.com/fox5282/4320518,누군가의미래삶,실만 보고 계시나요? 레이저 가능하심 쿨쿨 조합 하셔요 쿨페이즈로 윤곽 라인 싹 잡아주고 쿨소닉으로 피부 속까지 탄탄해져서 화장 안 해도 얼굴이 또렷해 보여요 ㅋㅋ 진짜 인생 리프팅 찾은거 같아요,,
,376,2025.08.09,여생남정,https://cafe.naver.com/suddes/3943967,삶의경계선,일단 병원 가보는게 좋긴하죠 저는 스케줄 때문에 회복기간 긴 시술은 못 하거든요 쿨쿨조합은 바로 다음 날 비행 가능하고 붓기 하나도 없어서 동료들한테 강추했어요ㅋㅋㅋ 쿨페이즈랑 쿨소닉이에요,,
,377,2025.08.09,여생남정,https://cafe.naver.com/suddes/3943970,삶의경계선,ㅊㅋ 저는 볼살이 밑으로 내려와서 거울 볼 때마다 속상했는데 쿨페이즈로 리프팅하고 쿨소닉으로 채워주니 주변에서 얼굴 밝아졌단 소리 들어서 기분 좋아요ㅋㅋㅋㅋ 그리고 두개다 다운타임 짧구 마취 없어서 이득,,
,378,2025.08.09,성형위키백과,https://cafe.naver.com/juliett00/1484855,눈과꿈,다른건 관심 없으셔요?? 피부가 민감해서 자극 강한 시술은 피하는데 쿨페이즈랑 쿨소닉은 둘 다 시원하게 관리돼서 오히려 진정된 느낌이었어요 효과도 서서히 자연스럽게 올라와서 주변에서 몰라보고 깜짝 놀라더라구요,,
,379,2025.08.09,성형위키백과,https://cafe.naver.com/juliett00/1484853,눈과꿈,레이저는 어떠세요??? 써마지 하려다가 가격이랑 통증 때문에 쿨페이즈에다 쿨소닉 쿨쿨조합으로 바꿨는데 시원하게 받으면서 얼굴선 정리되고 탄력도 같이 잡히니까 굳이 아픈 거 할 필요 없다는 확신 생겼어요,,
,380,2025.08.09,시크먼트,https://cafe.naver.com/parisienlook/5524094,옥탑방꼬양이,레이저 하실거면 제가한 시술 조합 하셔요 쿨페이즈로 턱 라인 쿨소닉으로 목선까지 타이트하게 잡아주니까 사진 찍을 때 고개 돌려도 자신감 생기더라고요 ㅋㅋㅋ 진짜 왜 많이 하는 리프팅인지 알거 같아요^^,,
,381,2025.08.10,여우야,https://cafe.naver.com/feko/9783729,솔라파워,저는 원래 써마지 하려고 했는데 상담 받아보고 가격이 너무 세고 아프다고 해서 겁나서 포기했어요 대신 쿨페이즈 해봤는데 시원하게 쿨링 들어가면서 통증 하나도 없었고 시술 후 바로 약속 가도 될 정도로 티가 안 났어요,,
,382,2025.08.10,성형위키백과,https://cafe.naver.com/juliett00/1485070,필수적인미래,써마지는 주변에서 아프다 소리 너무 많이 들어서 엄두도 못 냈어요 쿨페이즈는 시술 중에 계속 시원해서 피부 진정되는 느낌도 나고 얼굴선이 깔끔하게 올라와서 만족!! 그리고 마취 안해서 시술 시간도 짧네요,,
,383,2025.08.10,여생남정,https://cafe.naver.com/suddes/3940993,행복투자증,ㅋㅋㅋ 오 부러워요 저는 낼 쿨페이즈 하는데 꼭 후기 남길게요 무통이고 다운타임 짧구 마취 없는거 진짜 좋네요,,
,384,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4308052,바오밥쓰,ㅋㅋㅋㅋ 저 하려구요 후기도 많구 쿨페이즈 장점이 진짜 많더라구요 쿨소닉이랑 하면 시너지도 볼 수 있고 마취도 안하구요 ㅎ,,
,385,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4308052,바오밥쓰,ㅠㅠ 저두 하게되면 쿨소닉 병행 생각 중이에요 일단 쿨페이즈 할건데 무통이어서 강하게 하려고요 제가 처짐이 ㅠ ㅠ 좀 심해서요,,
,386,2025.08.10,더진주,https://cafe.naver.com/thejinju/105262,식단의예절이다,저두 낼 쿨페이즈 하거든요 얼굴선이 완전 꽝? 그래서 어떻게 할찌 따져 보다 쿨페이즈 하는건데 올라오는 후기들 처럼 되고프네요,,
,387,2025.08.10,지후맘,https://cafe.naver.com/1msanbu/3204877,밥의글,그런거 같더라고요 ㅋㅋㅋㅋ 그래서 쿨페이즈 할 건데 샷수 고민 ㅠ 그리고 쿨소닉이랑 같이 할지 말지도 생각 중이에요 일단 쿨페이즈가 무통이면서 마취 안하는게 넘 좋은듯해요,,
,388,2025.08.10,여우야,https://cafe.naver.com/feko/9782883,솔라파워,써마지 가격 차이가 꽤 나서 고민하다가 쿨페이즈로 했는데 너무 잘한 거 같아요 통증 없고 시술 시간 짧고 붓기 거의 없이 효과는 자연스럽게 올라오는 게 신기하네요~~,,
,389,2025.08.10,여우야,https://cafe.naver.com/feko/9783266,솔라파워,저는 피부가 예민해서 뜨겁게 하는 시술은 피하는데 쿨페이즈는 오히려 시원하고 편안했어요 써마지는 아프다길래 포기했는데 쿨페이즈로도 얼굴 탄력 잘 잡히더라고요!!ㅋㅋㅋ,,
,390,2025.08.10,여우야,https://cafe.naver.com/feko/9783690,솔라파워,레이저는 관심 없으셔요? 써마지 하려면 추가금까지 해서 부담되는데 쿨페이즈는 가격도 합리적이고 샷수 조절도 가능해서 좋았어요 무통이라 시술받는 동안 편안했고 시술 후에는 피부결도 좋아진 느낌 쩔음,,
,391,2025.08.10,여우야,https://cafe.naver.com/feko/9783702,솔라파워,쿨페이즈는 어때?? 통증이 제일 걱정이었는데 쿨페이즈는 진짜 하나도 안 아파서 놀랐어요!! 써마지 안 하고도 이렇게 얼굴선이 정리되는구나 싶어서 만족합니다,,
,392,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4320989,맘속그늘,주변 지인이 써마지 받고 고생하는 거 보고 겁났는데 쿨페이즈는 진짜 괜찮아요 쿨링 덕분에 시술 후 붉어짐 거의 없고 회복 빠른 게 제일 마음에 들어요,,
,393,2025.08.10,파우더룸,https://cafe.naver.com/cosmania/38184822,나의꿈의이야기,리프팅 하셔요~~ㅎ 써마지 대신 쿨페이즈 선택한 건 신의 한 수였어요 통증도 없고 회복 빠르고 시술받은 날 바로 화장해도 괜찮았어요ㅋㅋ 전 계속 하려구요,,
,394,2025.08.10,파우더룸,https://cafe.naver.com/cosmania/38185038,나의꿈의이야기,전 홈케어는 포기 ㅠㅠ 피부과 다니면서 쿨페이즈 하는데 진짜 하길 잘한거 같아요~ 시원하게 진정되면서 리프팅 효과까지 있어서 장점이 많은 시술이네요,,
,395,2025.08.10,여생남정,https://cafe.naver.com/suddes/3943967,그날의아픔,저눈 써마지 상담받고 가격 보고 바로 접었어요쿨페이즈는 합리적인 비용에다 시원하게 쿨링까지 들어가서 피부 진정되는 기분이었고 시술 후에 바로 외출해도 될 정도로 붓기나 자국이 거의 없어서 좋았음ㅋㅋ,,
,396,2025.08.10,여생남정,https://cafe.naver.com/suddes/3944012,그날의아픔,저는 쿨페이즈 추천요!! 통증 민감한 편이라 써마지 얘기 듣자마자 안 하기로 했는데 쿨페이즈는 시술 내내 편안했고 얼굴선이 매끈하게 정리되는 게 눈에 보여서 좋았어요,,
,397,2025.08.10,성형위키백과,https://cafe.naver.com/juliett00/1484992,필수적인미래,쿨페이즈요^^ 써마지 하려면 금액이 너무 커서 망설였는데 쿨페이즈는 샷수 맞춰서 조절 가능하니까 예산에 맞게 받을 수 있어서 마음 편했고 마취도 안해서 부담감 제로~~,,
,398,2025.08.10,성형위키백과,https://cafe.naver.com/juliett00/1485071,필수적인미래,저 같은 경우에는 쿨페이즈로 관리하구 있는데 진짜 강추요 비용 대비 만족도는 쿨페이즈가 최고구 부드럽게 쿨링하면서 탄력 잡아주니까 피부가 훨씬 탄탄해졌어요,,
,399,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484854,행복날두,리프테라 효과 팔자주름에도 괜찮은가요??,,
,400,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484854,러버미,네네 진짜 펜타입이라 팔자 주름에 정~확히 자리잡아서 톡톡 치는 느낌이에요! 전 이거 하고 팔자 많이 좋아짐요~,,
,401,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484854,갈리가리,써마지완전 너무 아파서 못하겠던데 시술할 때 안 아파요?? 전 통증 잘 못참아서ㅠ,,
,402,2025.08.08,성형위키백과,https://cafe.naver.com/juliett00/1484854,러버미,저도 진짜 겁 많아서 엄청 걱정했는데 둘 다 생각보다 안 아프고 쿨페이즈는 시원한 느낌이라 오히려 편했어요!,,
,403,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387020,꿈쮸,우와 광주 써마지 말고 조합으로 해도 효과 좋은 거예요?,,
,404,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387020,꼬리요정,네네 저는 팔자 부분 리프테라 펜타입이 진짜 만족이요~ 써마지랑 다르게 자연스럽게 정돈되는 느낌이라 더 맘에 들어요ㅎㅎ,,
,405,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387020,규료,혹시 쿨페이즈 하고 나서 자국이나 멍 들진 않았나요?,,
,406,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387020,꼬리요정,전혀 없었어요~ 시술 직후만 살짝 붉었는데 금방 진정됐어요! 바로 화장도 가능했구요~~,,
,407,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4320824,가오쓰,오 진짜 써마지랑 비교해도 그정도예요?,,
,408,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4320824,비아르,네 진짜요! 저는 심하게 당기는 건 싫어서 더 만족했어용~ 자연스럽게 정돈된 느낌이라 부담 없구요ㅋㅋ,,
,409,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4320824,나의빛그림,리프테라만 해도 되나요 쿨페이즈는 무조건 같이 받는게 더 좋아요?,,
,410,2025.08.10,여우야+,https://cafe.naver.com/fox5282/4320824,비아르,쿨페이즈 하면 피부결이랑 탄력 더 살아나서 조합 추천해요! 따로 하나만 해도되는데 이왕이면 같이하면 도 좋겠죠 ㅎㅎ,,
,411,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387081,꿈쮸,리프테라 효과가 턱살에 진짜 바로 보이나용? 넘 궁금해서요!,,
,412,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387081,실버뚜집사,네네~ 저는 이중턱이랑 양 볼 있잖아요~ 거기 잡아주는 느낌 뚜렷하게 와요ㅎㅎ 몇일 지나니까 더 확 살아남요! 해보셔도 좋을 듯~,,
,413,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387081,규료,쿨페이즈 추가할만 해요? 저는 모공 고민 있는데~,,
,414,2025.08.10,재잘재잘,https://cafe.naver.com/knife67/387081,실버뚜집사,저두 모공 진짜 고민이었는데 쿨페이즈 모공쫀쫀 효과 확실히 느꼈어요! 탄력도 같이 챙기니까 일석이조~ 다음에 또 하려구요!,,
,415,2025.08.11,성형위키백과,https://cafe.naver.com/juliett00/1485118,과일맛젤리,저도 얼굴살은 있는 편인데 살이 처져서 진짜 너부대대해보이더라구요!그래서 저는 지방분해주사+쿨페이즈 리프팅 조합으로 시술 받았더니 확실히 얼굴살 처진거랑 정리되고 갸름해지더라구요 ~,,
,416,2025.08.11,성형위키백과,https://cafe.naver.com/juliett00/1485113,과일맛젤리,살처짐 심하시면 쿨소닉+쿨페이즈 조합으로 한번에 쎄게 받으시는거도 괜찮을거 같아요! 초음파 고주파로 동시에 시술 받을수 있어서 효과는 확실히 강력한거 같아요 :) 통증 없는 시술이라서 어머님이 받으시기에도 괜찮을거에요!,,
,417,2025.08.11,성형위키백과,https://cafe.naver.com/juliett00/1485263,과일맛젤리,전 그 시술은 아니고 쿨페이즈라는 시술 받았는데 1회만 받아도 다운타임 없이 효과 빠르게 잘나오긴 하더라구요~ 살처짐 좀 심해서 팔자주름도 진했었는데 살처진거 리프팅 되면서 팔자주름도 흐려지고 탄력도 쫀쫀해졌어요,,
,418,2025.08.11,성형위키백과,https://cafe.naver.com/juliett00/1485005,과일맛젤리,서른 중반이면 ㅠㅠ 실 보다는 레이저로 ㄱㄱ 하세요 써마지는 저도 가격이나 통증이 부담돼서 쿨페이즈로 대신 받았어요!!! 다운타임 없이 효과도 진짜 빠르게 잘나오구요 ㅋㅋ 쿨링시스템 있어서 통증도 없어요 심부볼 쳐진거 리프팅 되고 피부결도 좋아지더라구요,,
,419,2025.08.11,여우야+,https://cafe.naver.com/fox5282/4321914,연어장새우,실리프팅은 좀 부담스럽더라구요 실이 100프로 녹지도 않구요 ㅠㅠ 그래서 저희 엄마는 쿨페이즈 리프팅으로 받았어요 일단 탄력이 떨어지면 주름이 진해지는거라서 리프팅으로 탄력 떨어진거 리프팅 해주니깐 주름도 자연스럽게 연해지더라구요 :),,
,420,2025.08.11,여우야+,https://cafe.naver.com/fox5282/4320794,연어장새우,써마지 대신에 저는 쿨페이즈 리프팅 받았는데 유지력 좋던데요?! 써마지 통증 부담돼서 쿨링시스템 있어서 안아픈거로 받은건데 ㅠㅠ 효과도 만족하고 유지도 지금 육갤 넘었는데 잘되는 중이에요,,
,421,2025.08.11,여우야+,https://cafe.naver.com/fox5282/4321584,연어장새우,입가주름은 탄력 전체적으로 떨어지면서 얼굴살이 처져서 진해지드라구요 ㅠㅠㅠ 그래서 저는 쿨페이즈로 리프팅 한번 싹 땡겨주고 나니깐 살처진거 정리되면서 주름도 연해졌어요! 필러 넣어도 된다는데 부작용 무섭더라구요 ㅠㅠ,,
,422,2025.08.11,여우야,https://cafe.naver.com/feko/9784447,오레오가루,실리프팅 보다는 레이저로 받으세용 ㅜㅜ 실은 다 안녹을수도 있고 그렇더라구요 전 그래서 쿨페이즈 ㅊㅊ해주셔서 이걸로 리프팅 받았어요 턱선 무너져서 흐려졌었는데 리프팅 되면서 다시 살아났고 탄력도 쫀쫀해지더라구요!!,,
,423,2025.08.11,여우야,https://cafe.naver.com/feko/9784432,오레오가루,이중턱만 있는 경우에는 쿨페이즈 리프팅 받아 보세용 저도 말랐는데 턱살만 엄청 도드라져 보여서 시술 받았더니 확실히 갸름해지면서 턱선도 다시 살아나고 너부대대했던 느낌 없어졌어요 ㅠㅠㅠ 요건 쿨링시스템 있어서 통증도 없어요,,
,424,2025.08.11,여우야,https://cafe.naver.com/feko/9784364,오레오가루,통증 없는 시술은 쿨페이즈도 괜찮아용^^ 저 진짜 쫄보인뎅 이건 냉각기능 있어서 마취 안해도 안아팠어용 ㅋㅋ 피부탄력 떨어진거 다시 탱탱해지고 모공 같은거도 쫀쫀해지면서 피부결도 좋아지더라구요~~,,
,425,2025.08.11,여우야,https://cafe.naver.com/feko/9784217,오레오가루,"꾸준히 해주는게 큰데 저는 쿨페이즈 1회만 받아도 즉각적으로 효과 잘나오더라구요 ㅎㅎ 다운타임 없는 시술이라서 빠르게 턱선이랑 얼굴윤곽이 또렷해졌어요 멍, 붓기도 없는 시술이에요",,
,426,2025.08.11,여우야,https://cafe.naver.com/feko/9784177,오레오가루,"얼굴 너부대대해졌을때 저는 쿨페이즈 리프팅 받았어요~ 별 기대 없었는데 이거는 통증, 멍, 붓기 없이 빠르게 얼굴살 처진거들 정리되면서 윤곽이 살아나더라구요!!! 그리고 제가 최근에 볼 수 없었던 턱선도 다시 보여요",,
,427,2025.08.11,여우야,https://cafe.naver.com/feko/9783602,오레오가루,홈케어로는 확실히 효과가 많이는 없더라구요 드라마틱하겐요 ㅜㅜ 그래서 결국 저는 쿨페이즈 리프팅 시술 받았어요 받고 나서 다운타임 없이 바로 즉각적으로 얼굴 리프팅 되면서 쫀쫀해진게 느껴지더라구요 피부결도 정리되구요,,
,428,2025.08.11,여우야,https://cafe.naver.com/feko/9784429,오레오가루,탄력 살리려면 진짜 리프팅 필수 같아요 ㅜㅜ 저도 방치하다가 더 흘러 내려서 이번에 쿨페이즈 리프팅 받았네요 탄력 다시 살아나고 얼굴 윤곽도 또렷해지드라구요~ 요즘 셀카 찍는 맛에 살고 있음요,,
,429,2025.08.11,여우야,https://cafe.naver.com/feko/9784165,오레오가루,이중턱 지흡은 부작용도 심해서; 저는 쿨페이즈 리프팅으로 받았어용 탄력 떨어져서 살이 늘어지는거라서 리프팅으로 정리만 해줘도 이중턱 갸름해지더라구요 턱선도 다시 부활해서 요즘 얄쌍해졌어요,,
,430,2025.08.11,파우더룸,https://cafe.naver.com/cosmania/38185547,마법의봉,안아프고 효과 좋은거 찾으심 쿨페이즈도 괜춘해용 ㅠㅠ 쿨링시스템 있어서 통증 진짜 1도 없었음요 멍 붓기도 안들어서 다음날 바로 출근도 했구요 리프팅 쫙 되니깐 얼굴형이 이뻐지더라구요,,
,431,2025.08.11,파우더룸,https://cafe.naver.com/cosmania/38185463,마법의봉,이중턱 심했는데 쿨페이즈 리프팅 받고 어느정도 정돈됐어요 살처진게 리프팅 쫙 되면서 당연 턱살이 갸름해지더라구요 글고 얼굴선도 다시 살아나서 요즘 셀카 찍을때 이중턱 안보임요,,
,432,2025.08.11,파우더룸,https://cafe.naver.com/cosmania/38185211,마법의봉,"실리프팅 보다는 레이저로도 충분해여ㅋㅋㅋ 저도 고민하다가 쿨페이즈로 받으라고 추천해주셔가지고 이거 받았는데 멍, 붓기도 없구요 살처진거랑 리프팅 되니깐 팔자주름도 연해지고 피부가 탱탱해졌어요",,
,433,2025.08.11,시크먼트,https://cafe.naver.com/parisienlook/5526981,원키더맥스,얼굴살 없으면 고주파 괜찮아요 전 쿨페이즈 시술 받았어용 가성비 써마지인데 쿨링시스템 있어서 통증도 없구요 ㅎㅎㅎ 저는 진짜 살처짐도 심했는데 리프팅 되면서 윤곽이 살아났어요,,
,434,2025.08.11,시크먼트,https://cafe.naver.com/parisienlook/5524398,원키더맥스,"ㅠㅠ 멍 심한거는 진짜 부담돼서 전 이번엔 통증이랑 멍, 붓기 아예 없는 쿨페이즈로 받았네요 피부 엄청 쫀쫀해지기도 하고 피부자체도 좋아졌어요 특히 팔자주름 연해져서 너무 좋더라구요",,
,435,2025.08.11,성형위키백과,https://cafe.naver.com/juliett00/1485322,과일맛젤리,"얼굴살 없는 편이시면 고주파로 받아 보세요 써마지도 괜찮은데 통증, 가격적인 면이 부담돼서 선뜻 못하겠더라구요 ㅜㅜㅜ 그래서 대신 쿨페이즈로 받으라고 추천해주셔서 이거로 받았어요 쿨링시스템 있어서 통증도 없구요 얼굴살 처진부분들 리프팅 되면서 윤곽이 다시 살아났어요 또렷하게요",,
,436,2025.08.11,여우야+,https://cafe.naver.com/fox5282/4322545,연어장새우,"맞아요~ 이중턱은 리프팅 ㄱㄱ 하는게 좋아요! 저도 고민하다가 쿨페이즈 리프팅 받았는데 다운타임 없이 턱살 처진것들 리프팅 되면서 갸름해졌어요 ㅎㅎ 턱선도 다시 살아나구요!!! 이건 통증이나 멍, 붓기도 없어요",,
